center_lati,center_long,emd_cd,emd_nm,sgg_nm
35.150072518862764,126.92179131184743,29110107,장동,동구
35.15056783615001,126.92543772088958,29110108,동명동,동구
35.15975543189931,126.92053826790365,29110109,계림동,동구
35.15650560104397,126.9341404144003,29110110,산수동,동구
35.148604125121764,126.94227027829022,29110111,지산동,동구
35.144196849713225,126.92010520716411,29110112,남동,동구
35.14649384045107,126.91947818451,29110113,광산동,동구
35.14331172221542,126.91767705157612,29110114,금동,동구
35.14761542588278,126.91249448731352,29110115,호남동,동구
35.145485028115274,126.91483050998977,29110116,불로동,동구
35.14730525470985,126.91555789283603,29110117,황금동,동구
35.14216765494039,126.92968282697593,29110118,서석동,동구
35.11740696790341,126.94552864267901,29110119,소태동,동구
35.10503762264783,126.97799629444972,29110120,용연동,동구
35.1278147125089,126.96577218896812,29110121,운림동,동구
35.13666141952688,126.93150881937369,29110122,학동,동구
35.10249854473857,126.94080928171934,29110123,월남동,동구
35.08533175266415,126.95188339170402,29110124,선교동,동구
35.08797326347345,126.93477173392208,29110125,내남동,동구
35.11323697521115,126.92428530805134,29110126,용산동,동구
35.147124700008895,126.91780829152005,29110127,충장로1가,동구
35.148029859868416,126.91650487676604,29110128,충장로2가,동구
35.14886781748146,126.91514767573531,29110129,충장로3가,동구
35.14952936244888,126.91346050479444,29110130,충장로4가,동구
35.14783007770546,126.9191089847992,29110131,금남로1가,동구
35.14876699138972,126.91744783694696,29110132,금남로2가,동구
35.14992441126384,126.91632033032514,29110133,금남로3가,동구
35.15093065165655,126.91515088875718,29110134,금남로4가,동구
35.13569310897551,126.85071913996504,29140000,,서구
35.15452298971625,126.89958555541261,29140104,양동,서구
35.15423813827605,126.8882055811192,29140106,농성동,서구
35.16550794007634,126.88018767900827,29140115,광천동,서구
35.16523752241257,126.85200428519697,29140116,유촌동,서구
35.16608883898007,126.83660578737339,29140117,덕흥동,서구
35.152877322383866,126.86252581924006,29140118,쌍촌동,서구
35.14512129621119,126.87638148978105,29140119,화정동,서구
35.1532742383889,126.84186439887193,29140120,치평동,서구
35.1602680197476,126.87243949545996,29140121,내방동,서구
35.10882313751194,126.82472372887499,29140125,서창동,서구
35.12015417759663,126.83113989498676,29140126,세하동,서구
35.099446724447226,126.81575565069745,29140127,용두동,서구
35.125284992713404,126.87534683798378,29140128,풍암동,서구
35.13250896793463,126.83138923671292,29140129,벽진동,서구
35.13252412522286,126.8555815157858,29140130,금호동,서구
35.142353193685736,126.84112051348308,29140131,마륵동,서구
35.11546844657112,126.85124648100019,29140132,매월동,서구
35.17084424663144,126.85963710267717,29140133,동천동,서구
35.094058246228016,126.85671809918249,29155000,,남구
35.14353137982834,126.91258568945844,29155101,사동,남구
35.14685555553291,126.90983094085249,29155102,구동,남구
35.144465275430335,126.90721710771176,29155103,서동,남구
35.144854012436504,126.89586483607407,29155104,월산동,남구
35.13772578045162,126.90397193135638,29155105,백운동,남구
35.130846922688995,126.89385333126774,29155106,주월동,남구
35.10038670493003,126.90893221285775,29155107,노대동,남구
35.115892687554144,126.89974451603523,29155108,진월동,남구
35.09025964857642,126.89922280483111,29155109,덕남동,남구
35.09945698164443,126.88755851032293,29155110,행암동,남구
35.10323342420125,126.87025526491684,29155111,임암동,남구
35.110877710812616,126.88236085268917,29155112,송하동,남구
35.138425820010944,126.91440793212581,29155113,양림동,남구
35.13104536477366,126.92034873398345,29155114,방림동,남구
35.124613452876766,126.91223423160797,29155115,봉선동,남구
35.05643401610911,126.8070472728133,29155116,구소동,남구
35.06582851364411,126.78720778446505,29155117,양촌동,남구
35.07631418668561,126.84519380997524,29155118,도금동,남구
35.06144593609212,126.77130000239423,29155119,승촌동,남구
35.08236727993225,126.8337068550519,29155120,지석동,남구
35.09116544090973,126.83294513061882,29155121,압촌동,남구
35.079538358254595,126.80121802382902,29155122,화장동,남구
35.06976303577855,126.83443076814086,29155123,칠석동,남구
35.08526589824408,126.81565980696394,29155124,석정동,남구
35.05969931413955,126.81782280398276,29155125,신장동,남구
35.085478417470284,126.8775356812413,29155126,양과동,남구
35.0885114602017,126.8585857732575,29155127,이장동,남구
35.07217598624332,126.82085239574103,29155128,대지동,남구
35.0949695896426,126.8495648586733,29155129,원산동,남구
35.06593375009291,126.80573085447651,29155130,월성동,남구
35.19324610781101,126.92548647859529,29170000,,북구
35.167338992848634,126.91198109406662,29170101,중흥동,북구
35.15862446076611,126.90471428322512,29170102,유동,북구
35.154085050072325,126.9063655112647,29170103,누문동,북구
35.15617055528882,126.90960945351947,29170104,북동,북구
35.16374761753876,126.89363603135858,29170105,임동,북구
35.16824276230618,126.90006899719667,29170106,신안동,북구
35.17918471744678,126.90048546905747,29170107,용봉동,북구
35.181170615106915,126.85919995253693,29170108,동림동,북구
35.17878024041522,126.87823542827626,29170109,운암동,북구
35.17449389199331,126.9213250110055,29170110,우산동,북구
35.165226604299654,126.9261671489807,29170111,풍향동,북구
35.18913892898024,126.92727139155251,29170112,문흥동,북구
35.1830181787402,126.9420899935097,29170113,각화동,북구
35.169931036093054,126.93683538612137,29170114,두암동,북구
35.19118800654225,126.91091520536806,29170115,오치동,북구
35.202980088929166,126.9060834331373,29170116,삼각동,북구
35.19074656009006,126.88902495462926,29170117,매곡동,북구
35.17696381272675,127.00719129594769,29170118,충효동,북구
35.179944967340056,126.9833430252945,29170119,덕의동,북구
35.15056863788073,126.99525286168726,29170120,금곡동,북구
35.20001799022367,126.95152531454023,29170121,망월동,북구
35.170967511922306,126.96041497594231,29170122,청풍동,북구
35.149849619673205,126.96811500810173,29170123,화암동,북구
35.2122628567018,126.92802227728707,29170124,장등동,북구
35.22639099188949,126.94039142890094,29170125,운정동,북구
35.22129529202667,126.88263278917304,29170126,본촌동,북구
35.2104202177942,126.8959614539437,29170127,일곡동,북구
35.20291671856641,126.87852316776016,29170128,양산동,북구
35.199771376924325,126.86396488094186,29170129,연제동,북구
35.21273714730829,126.86294678697762,29170130,신용동,북구
35.222713212705685,126.8725609789703,29170131,용두동,북구
35.233835398138325,126.88195109661316,29170132,지야동,북구
35.24807511979539,126.92684953399068,29170133,태령동,북구
35.24107726692215,126.9246389185846,29170134,수곡동,북구
35.23691244111184,126.91541552680489,29170135,효령동,북구
35.2412743230715,126.89286941188081,29170136,용전동,북구
35.25244581988723,126.9064494975925,29170137,용강동,북구
35.227008504386006,126.90090539798071,29170138,생용동,북구
35.240306181958225,126.86867971771895,29170139,월출동,북구
35.22949177784836,126.85780403041821,29170140,대촌동,북구
35.22665646789067,126.84856182160328,29170141,오룡동,북구
35.165035015063125,126.75289521522147,29200000,,광산구
35.136067690680555,126.79902358662747,29200101,송정동,광산구
35.125727119744475,126.79313996486293,29200102,도산동,광산구
35.12137374510527,126.8058272921108,29200103,도호동,광산구
35.136175200982095,126.81392343365613,29200104,신촌동,광산구
35.15601906834219,126.75433206171448,29200105,서봉동,광산구
35.16370837607324,126.77562351556053,29200106,운수동,광산구
35.14965656172394,126.775545469259,29200107,선암동,광산구
35.153668417026346,126.79433315882441,29200108,소촌동,광산구
35.15496579886066,126.81574301389605,29200109,우산동,광산구
35.11702476596672,126.78867674616819,29200110,황룡동,광산구
35.1706054108716,126.75025258190674,29200111,박호동,광산구
35.224429039071744,126.82580889436915,29200112,비아동,광산구
35.213200317582654,126.819931399056,29200113,도천동,광산구
35.199509822263614,126.8285002980593,29200114,수완동,광산구
35.214297451700425,126.83745121840538,29200115,월계동,광산구
35.218941489135695,126.84817860239028,29200116,쌍암동,광산구
35.205654761978536,126.84911715544304,29200117,산월동,광산구
35.19042886632278,126.84662241806488,29200118,신창동,광산구
35.181296242918265,126.82949006473265,29200119,신가동,광산구
35.17264154390235,126.82161392816154,29200120,운남동,광산구
35.214469427166954,126.80400800034418,29200121,안청동,광산구
35.21260187736612,126.78871264579628,29200122,진곡동,광산구
35.1938587804445,126.81020645921632,29200123,장덕동,광산구
35.18314550907982,126.80819604179958,29200124,흑석동,광산구
35.18599225916266,126.79638152926836,29200125,하남동,광산구
35.18226041772425,126.78201821213365,29200126,장수동,광산구
35.17186295812671,126.79415557432618,29200127,산정동,광산구
35.17056594146319,126.81081518351469,29200128,월곡동,광산구
35.184561835401446,126.76368951209425,29200129,등임동,광산구
35.199547590131,126.76228077327104,29200130,산막동,광산구
35.20063500784612,126.7765918140868,29200131,고룡동,광산구
35.22076496845123,126.77374064547011,29200132,신룡동,광산구
35.22316713022295,126.76097841017166,29200133,두정동,광산구
35.21716063930586,126.74621672650338,29200134,임곡동,광산구
35.240638595057774,126.74682210830471,29200135,광산동,광산구
35.23479180411402,126.72976666340429,29200136,오산동,광산구
35.214654679563154,126.72856328972507,29200137,사호동,광산구
35.09747364195535,126.7657283549458,29200138,하산동,광산구
35.09545764033462,126.78690167054543,29200139,유계동,광산구
35.08581154615971,126.77973491885241,29200140,본덕동,광산구
35.07662748031865,126.77526216896452,29200141,용봉동,광산구
35.105397393153396,126.76167421142674,29200142,요기동,광산구
35.111621280714004,126.78145462395908,29200143,복룡동,광산구
35.10619216248328,126.79562417039966,29200144,송대동,광산구
35.128270202849414,126.76106369100151,29200145,옥동,광산구
35.121321960797395,126.77188329825337,29200146,월전동,광산구
35.13470182735791,126.77450808258253,29200147,장록동,광산구
35.14055137813193,126.77659721753776,29200148,송촌동,광산구
35.14325050574606,126.75601438733212,29200149,지죽동,광산구
35.133928642943935,126.75026397620246,29200150,용동,광산구
35.1296549434589,126.73946743497892,29200151,용곡동,광산구
35.13634239902232,126.71747519115279,29200152,지정동,광산구
35.12534502085053,126.71953287339112,29200153,명화동,광산구
35.11759281807851,126.716924757324,29200154,동산동,광산구
35.112941116538394,126.75021547426199,29200155,연산동,광산구
35.15634119643806,126.70352868957698,29200156,도덕동,광산구
35.16441197759644,126.72181245604266,29200157,송산동,광산구
35.15073827923854,126.72868319552492,29200158,지평동,광산구
35.15004460625555,126.69070844855563,29200159,오운동,광산구
35.160116160093594,126.67419710636364,29200160,삼거동,광산구
35.15454686440574,126.65906507030495,29200161,양동,광산구
35.12922711650297,126.66069860295691,29200162,내산동,광산구
35.13752023816776,126.67430461240502,29200163,대산동,광산구
35.11535005489516,126.6764939782843,29200164,송학동,광산구
35.114293193385826,126.6937561217183,29200165,신동,광산구
35.12830579260766,126.69168602957652,29200166,삼도동,광산구
35.177254028453156,126.72623279880465,29200167,남산동,광산구
35.18039279879404,126.73532580135779,29200168,송치동,광산구
35.186345704085795,126.74618070225493,29200169,산수동,광산구
35.201108872341486,126.74578202302182,29200170,선동,광산구
35.19395132194407,126.73324752666221,29200171,지산동,광산구
35.200161482905,126.714313579165,29200172,왕동,광산구
35.17925875507675,126.71173810968133,29200173,북산동,광산구
35.18085801951545,126.70010845638271,29200174,명도동,광산구
35.18264268768156,126.68733978499345,29200175,동호동,광산구
35.183148719822206,126.67006295961627,29200176,덕림동,광산구
35.19748856155358,126.68877621012696,29200177,양산동,광산구
35.20653405871635,126.69120059511926,29200178,동림동,광산구
35.20269529260733,126.79987893549526,29200202,오선동,광산구
36.33972242888822,127.39401993834598,30000000,,
36.32392023172134,127.47503742681833,30110000,,동구
36.32737803385907,127.43417637747707,30110101,원동,동구
36.322106712806125,127.43838159046054,30110102,인동,동구
36.316667709529675,127.44063956606882,30110103,효동,동구
36.31437282677665,127.4462681455554,30110104,천동,동구
36.30765500744808,127.45842525003131,30110105,가오동,동구
36.32289734852636,127.44388205065269,30110106,신흥동,동구
36.31380138073697,127.46412342559705,30110107,판암동,동구
36.32141096720327,127.47573559866817,30110108,삼정동,동구
36.33279732531004,127.46126376150629,30110109,용운동,동구
36.32906559491927,127.44510402340691,30110110,대동,동구
36.33807476902001,127.4499933095224,30110111,자양동,동구
36.33012485799608,127.4384348374043,30110112,신안동,동구
36.334715550692955,127.43837371250108,30110113,소제동,동구
36.34675531362066,127.44933950239812,30110114,가양동,동구
36.35404409704224,127.43454493576442,30110115,용전동,동구
36.3437882701163,127.433621166876,30110116,성남동,동구
36.347122538162836,127.42576160955315,30110117,홍도동,동구
36.339421686109404,127.4251118378931,30110118,삼성동,동구
36.33267775151601,127.4331375435101,30110119,정동,동구
36.33140375166292,127.42972476834855,30110120,중동,동구
36.37454260338155,127.47106677260918,30110121,추동,동구
36.344171964196455,127.47364909360294,30110122,비룡동,동구
36.35826813448246,127.47859561985642,30110123,주산동,동구
36.3729693125843,127.48810369207467,30110124,용계동,동구
36.388588575876135,127.48982096098058,30110125,마산동,동구
36.39791658279135,127.46835797230992,30110126,효평동,동구
36.413893892065325,127.48861598321604,30110127,직동,동구
36.32350755005538,127.49048008423169,30110128,세천동,동구
36.352525944516294,127.50431996665034,30110129,신상동,동구
36.36381087352617,127.50003060370213,30110130,신하동,동구
36.375190714450504,127.51060123385824,30110131,신촌동,동구
36.385622298969935,127.51625509301294,30110132,사성동,동구
36.399566638766366,127.51349327961533,30110133,내탑동,동구
36.415080569144614,127.5233315373414,30110134,오동,동구
36.40380573240023,127.5380106750782,30110135,주촌동,동구
36.28469725815958,127.48235811415603,30110136,낭월동,동구
36.28151050267037,127.45668464227141,30110137,대별동,동구
36.28420231873592,127.44193643753533,30110138,이사동,동구
36.29535859114336,127.46826248538906,30110139,대성동,동구
36.25283246005434,127.44333814408967,30110140,장척동,동구
36.26232406073057,127.4498559283073,30110141,소호동,동구
36.2670461902886,127.47206974221594,30110142,구도동,동구
36.24634651382397,127.47377211257417,30110143,삼괴동,동구
36.22772148555157,127.45840957157654,30110144,상소동,동구
36.21281537772148,127.43909125566952,30110145,하소동,동구
36.28086015083615,127.41105730842553,30140000,,중구
36.329638300764195,127.42687344709415,30140101,은행동,중구
36.331358181381944,127.41879234216076,30140102,선화동,중구
36.33357315543834,127.40913280350878,30140103,목동,중구
36.341974525664334,127.40899311081658,30140104,중촌동,중구
36.32272941023036,127.4249320724383,30140105,대흥동,중구
36.31793510239616,127.43575959055242,30140106,문창동,중구
36.30589777474099,127.43846596668672,30140107,석교동,중구
36.29838636862081,127.43679471348344,30140108,호동,중구
36.29761380813358,127.45191897455298,30140109,옥계동,중구
36.31055622614134,127.42203325846107,30140110,대사동,중구
36.31147882347128,127.43152634202745,30140111,부사동,중구
36.32989833204201,127.40686289255972,30140112,용두동,중구
36.32519961972042,127.4052140300154,30140113,오류동,중구
36.324883532460056,127.39331584783926,30140114,태평동,중구
36.31705519306237,127.39639511251659,30140115,유천동,중구
36.30939010288382,127.40916468583723,30140116,문화동,중구
36.30636090965136,127.39010212937256,30140117,산성동,중구
36.29495236933505,127.39714831037539,30140118,사정동,중구
36.281908191168455,127.37803579131095,30140119,안영동,중구
36.28141501314044,127.41294853076778,30140120,무수동,중구
36.27714330212057,127.42722074030313,30140121,구완동,중구
36.27593371019714,127.39158424798468,30140122,침산동,중구
36.26299129421805,127.4128577704128,30140123,목달동,중구
36.24851581494719,127.40018391659176,30140124,정생동,중구
36.223240891631434,127.41446052652476,30140125,어남동,중구
36.240958515643925,127.42730620258556,30140126,금동,중구
36.28023962571523,127.3451041251579,30170000,,서구
36.30235718916208,127.37665902655378,30170101,복수동,서구
36.32761435159398,127.37634980294885,30170102,변동,서구
36.31908876482271,127.37247641125616,30170103,도마동,서구
36.3040949647946,127.36476051943087,30170104,정림동,서구
36.33795119736296,127.39615953589669,30170105,용문동,서구
36.3450230050825,127.39162320404563,30170106,탄방동,서구
36.33868849065643,127.37998235528534,30170108,괴정동,서구
36.33140899295487,127.3871988333438,30170109,가장동,서구
36.33433916943781,127.37331515764218,30170110,내동,서구
36.34740307618273,127.36949625275034,30170111,갈마동,서구
36.35579647414517,127.38901522072479,30170112,둔산동,서구
36.35017923433164,127.36176709876048,30170113,월평동,서구
36.298245925971905,127.35376852939653,30170114,가수원동,서구
36.319762790492945,127.34843647405994,30170115,도안동,서구
36.29471015646242,127.33322940665666,30170116,관저동,서구
36.26469012708974,127.34508642203816,30170117,흑석동,서구
36.242394241362845,127.33366461026866,30170118,매노동,서구
36.240335918285446,127.35025251764422,30170119,산직동,서구
36.21390668160756,127.34350313318609,30170120,장안동,서구
36.23800226033184,127.3119546670322,30170121,평촌동,서구
36.220923577883504,127.32028032386363,30170122,오동,서구
36.23595524620104,127.29104681444205,30170123,우명동,서구
36.255860392473295,127.2988983631287,30170124,원정동,서구
36.251038425262806,127.31836197452684,30170125,용촌동,서구
36.269235932246325,127.32194689864001,30170126,봉곡동,서구
36.28126218384267,127.35543030002142,30170127,괴곡동,서구
36.36791945960071,127.38280772956399,30170128,만년동,서구
36.376790492486265,127.33325640142672,30200000,,유성구
36.29899224441436,127.32012354561547,30200101,원내동,유성구
36.30702395495825,127.3110649157538,30200102,교촌동,유성구
36.31622464800208,127.31647785633452,30200103,대정동,유성구
36.32522809858489,127.3249896119925,30200104,용계동,유성구
36.334535924638104,127.31444164753012,30200105,학하동,유성구
36.33478951723907,127.29630783581773,30200106,계산동,유성구
36.31001644221563,127.2883609716034,30200107,성북동,유성구
36.30276007948117,127.27131020283142,30200108,세동,유성구
36.28713623134131,127.26059008178122,30200109,송정동,유성구
36.278238586297434,127.29345344560346,30200110,방동,유성구
36.35358973305533,127.34607200354925,30200111,봉명동,유성구
36.35515893664744,127.32009877351884,30200112,구암동,유성구
36.34675736556441,127.28861473800808,30200113,덕명동,유성구
36.33769230635692,127.34517831379732,30200114,원신흥동,유성구
36.34234467071217,127.33278902341797,30200115,상대동,유성구
36.342713262235236,127.31813146291461,30200116,복용동,유성구
36.361992666666666,127.33264060855876,30200117,장대동,유성구
36.36700911906111,127.28837487236702,30200118,갑동,유성구
36.36807906734664,127.31902353507441,30200119,노은동,유성구
36.382213359308466,127.30428785007746,30200120,지족동,유성구
36.37703577579205,127.33308935512063,30200121,죽동,유성구
36.3674944603733,127.34533426896498,30200122,궁동,유성구
36.370320388728246,127.35580118402109,30200123,어은동,유성구
36.37118537622727,127.36773693975536,30200124,구성동,유성구
36.38408847127976,127.3502389396587,30200125,신성동,유성구
36.38094699586122,127.36882662956582,30200126,가정동,유성구
36.381389750795215,127.38335851628409,30200127,도룡동,유성구
36.39652228410342,127.36068673683758,30200128,장동,유성구
36.4098550861238,127.36502242956351,30200129,방현동,유성구
36.40444034094653,127.37651707484738,30200130,화암동,유성구
36.42519300769655,127.36731979342959,30200131,덕진동,유성구
36.39041220054866,127.33227896314175,30200132,하기동,유성구
36.420318701733336,127.3457561335314,30200133,추목동,유성구
36.40065563671602,127.34593341440178,30200134,자운동,유성구
36.40828468193612,127.33358544730227,30200135,신봉동,유성구
36.41657980455611,127.31570325066305,30200136,수남동,유성구
36.40996009547772,127.29290187800646,30200137,안산동,유성구
36.402846479331586,127.31264818383943,30200138,외삼동,유성구
36.39415972044529,127.299171234952,30200139,반석동,유성구
36.391652599001965,127.39662198684145,30200140,문지동,유성구
36.402788368922884,127.39880238373675,30200141,전민동,유성구
36.382459170713446,127.40070433795808,30200142,원촌동,유성구
36.41534057551636,127.4088005984334,30200143,탑립동,유성구
36.41969368100875,127.3982306808583,30200144,용산동,유성구
36.44520674710692,127.38387354397105,30200145,봉산동,유성구
36.42369063822589,127.38955409397425,30200146,관평동,유성구
36.4311821255333,127.38087263744977,30200147,송강동,유성구
36.46367247404799,127.38709913572701,30200148,금고동,유성구
36.480409966833314,127.39440120374726,30200149,대동,유성구
36.48979475982997,127.38227582352322,30200150,금탄동,유성구
36.47649224655021,127.36988995686426,30200151,신동,유성구
36.45948459286966,127.36548373669618,30200152,둔곡동,유성구
36.44103962909521,127.35752533537772,30200153,구룡동,유성구
36.41217868163981,127.44015180936023,30230000,,대덕구
36.35385168649728,127.41401341273325,30230101,오정동,대덕구
36.36894270377431,127.40742505011042,30230102,대화동,대덕구
36.37931395033852,127.42529931555065,30230103,읍내동,대덕구
36.39074581596342,127.42883188495621,30230104,연축동,대덕구
36.393945075054155,127.41686680336858,30230105,신대동,대덕구
36.4073275937783,127.42708148052026,30230106,와동,대덕구
36.364585353147355,127.44274497406184,30230107,송촌동,대덕구
36.3742372572349,127.43621990313787,30230108,법동,대덕구
36.36152796496874,127.42681182233089,30230109,중리동,대덕구
36.362423721112236,127.45501866434323,30230110,비래동,대덕구
36.45072040201508,127.42249607844134,30230111,석봉동,대덕구
36.44664128305319,127.41379774270665,30230112,목상동,대덕구
36.44743766873979,127.39983643416521,30230113,문평동,대덕구
36.43608202205135,127.40692569877136,30230114,신일동,대덕구
36.44053261794326,127.42083478730169,30230115,덕암동,대덕구
36.42438403597303,127.42329287734968,30230116,상서동,대덕구
36.43192652359383,127.43349854090843,30230117,평촌동,대덕구
36.403885579043546,127.4447407997153,30230118,장동,대덕구
36.43518431390564,127.45038584796339,30230119,용호동,대덕구
36.413474137201256,127.46255584624943,30230120,이현동,대덕구
36.427626345369816,127.46945904223828,30230121,갈전동,대덕구
36.44005418991609,127.47913342863885,30230122,부수동,대덕구
36.44734623434852,127.49147467709965,30230123,황호동,대덕구
36.44315659547184,127.4646671015874,30230124,삼정동,대덕구
36.46214552725945,127.47378177229697,30230125,미호동,대덕구
36.447869208015,127.43579777260872,30230126,신탄진동,대덕구
35.55418464304831,129.237630905015,31000000,,
35.57104933891135,129.30824285432786,31110000,,중구
35.5547855779399,129.33478879593807,31110101,학성동,중구
35.55543293069951,129.32788922479978,31110102,학산동,중구
35.56453671726551,129.3284103360393,31110103,복산동,중구
35.55970696320268,129.32120627037844,31110104,북정동,중구
35.552824447967566,129.3249504525443,31110105,옥교동,중구
35.552998672892734,129.31751984322065,31110106,성남동,중구
35.562477540676,129.31621590831492,31110107,교동,중구
35.562845719755664,129.31022622468342,31110108,우정동,중구
35.58096820831409,129.30985961823353,31110109,성안동,중구
35.56783301927533,129.29374422211353,31110110,유곡동,중구
35.55415678938106,129.29284233567083,31110111,태화동,중구
35.572198834727885,129.26953384624883,31110112,다운동,중구
35.57650082390834,129.34863235660632,31110113,동동,중구
35.57992358817321,129.34239122905026,31110114,서동,중구
35.56706016166498,129.3464885121006,31110115,남외동,중구
35.59067391920905,129.33667553736922,31110116,장현동,중구
35.57945401716704,129.33045257383583,31110117,약사동,중구
35.55704773508337,129.34356575893955,31110118,반구동,중구
35.516049955269445,129.32820225903953,31140000,,남구
35.54498362616527,129.2635595773119,31140101,무거동,남구
35.532349598771155,129.2815895914991,31140102,옥동,남구
35.50899205333515,129.2995420578837,31140103,두왕동,남구
35.53593303420853,129.30839759637695,31140104,신정동,남구
35.53726044137467,129.32684475908002,31140105,달동,남구
35.54274123151139,129.3447011258647,31140106,삼산동,남구
35.52540550194279,129.35634233579464,31140107,여천동,남구
35.52486164996926,129.3311770609624,31140108,야음동,남구
35.51358593929869,129.32719049853873,31140109,선암동,남구
35.5014713574301,129.31860647280965,31140110,상개동,남구
35.49796580855581,129.33481961832638,31140111,부곡동,남구
35.5001275705146,129.35517591448902,31140112,고사동,남구
35.483638257676546,129.34502361982328,31140113,성암동,남구
35.467279727662955,129.35941964684244,31140114,황성동,남구
35.48078126745957,129.36260413521927,31140115,용연동,남구
35.47612058286122,129.37671382522848,31140116,남화동,남구
35.48908979347218,129.37581307037135,31140117,용잠동,남구
35.50481649824694,129.37244409514753,31140118,장생포동,남구
35.51238073212776,129.37157457468058,31140119,매암동,남구
35.52557365184745,129.42606551516607,31170000,,동구
35.493902084842226,129.4107606024371,31170101,방어동,동구
35.50264769266025,129.41552070206276,31170102,화정동,동구
35.498389535511,129.43363755731485,31170103,일산동,동구
35.51509306488849,129.43060320358381,31170104,전하동,동구
35.53598815100224,129.44384285623562,31170105,미포동,동구
35.55778834059895,129.44814698623674,31170106,주전동,동구
35.55228231778114,129.42785708475463,31170107,동부동,동구
35.53164932538629,129.4198159729513,31170108,서부동,동구
35.610053922055286,129.3798105060477,31200000,,북구
35.616917836690895,129.36887067943536,31200101,창평동,북구
35.62891487022313,129.36429905245927,31200102,호계동,북구
35.648593639236836,129.368100309486,31200103,매곡동,북구
35.604018440070234,129.30719304526087,31200104,가대동,북구
35.638385610485344,129.3467582451203,31200105,신천동,북구
35.66247927758036,129.35183146471175,31200106,중산동,북구
35.61941127262858,129.33419812959258,31200107,상안동,북구
35.64813889626354,129.32529817964587,31200108,천곡동,북구
35.63211333014866,129.30928308664588,31200109,달천동,북구
35.60363417645868,129.3348748413275,31200110,시례동,북구
35.61545956297649,129.41171694333585,31200111,무룡동,북구
35.6046486968589,129.45210732497927,31200112,구유동,북구
35.61545808493326,129.44277845073572,31200113,정자동,북구
35.64738917708839,129.43806273664342,31200114,신명동,북구
35.64913775957023,129.39979549885194,31200115,대안동,북구
35.591651986835416,129.45241920451963,31200116,당사동,북구
35.596703513484165,129.41831081589933,31200117,신현동,북구
35.63002712135505,129.42751776225066,31200118,산하동,북구
35.57593396277077,129.4226282400052,31200119,어물동,북구
35.548952137246324,129.36467191170104,31200120,명촌동,북구
35.566140394051196,129.3584001507034,31200121,진장동,북구
35.58108113252232,129.3794271084109,31200122,연암동,북구
35.56707336442984,129.37663038674023,31200123,효문동,북구
35.55320154090067,129.38915344717807,31200124,양정동,북구
35.59415866574602,129.37425953055515,31200125,화봉동,북구
35.60420478921168,129.368502472515,31200126,송정동,북구
35.53637326991649,129.39928908332354,31200127,염포동,북구
35.546616733738794,129.18692549830732,31710000,,울주군
35.430727550557236,129.3286276565883,31710250,온산읍,울주군
35.43067823258207,129.32953689223254,31710250,온산읍,울주군
35.41006861630383,129.32069943211332,31710250,온산읍,울주군
35.399088763328415,129.34073599315306,31710250,온산읍,울주군
35.40402105129204,129.35225978445436,31710250,온산읍,울주군
35.41042966684628,129.35221336016855,31710250,온산읍,울주군
35.46210546829207,129.339696497528,31710250,온산읍,울주군
35.44035282879453,129.35117041932057,31710250,온산읍,울주군
35.42936519641389,129.34541180451163,31710250,온산읍,울주군
35.447754308283734,129.33967093335082,31710250,온산읍,울주군
35.4311933399047,129.3586737010697,31710250,온산읍,울주군
35.41663312419153,129.34087695181756,31710250,온산읍,울주군
35.43749263511461,129.3036515623144,31710250,온산읍,울주군
35.4515921849077,129.3239307397043,31710250,온산읍,울주군
35.5847719126138,129.15991063300942,31710253,언양읍,울주군
35.55146865213722,129.16213622719022,31710253,언양읍,울주군
35.56157411848101,129.1662861553758,31710253,언양읍,울주군
35.602741003011,129.14772781909113,31710253,언양읍,울주군
35.56215971664487,129.13638498903444,31710253,언양읍,울주군
35.57664139071014,129.1183724864694,31710253,언양읍,울주군
35.60500291484235,129.1307719352036,31710253,언양읍,울주군
35.61936336949315,129.110790844871,31710253,언양읍,울주군
35.60944664450891,129.19134979170326,31710253,언양읍,울주군
35.583160929202926,129.13340261476012,31710253,언양읍,울주군
35.569900556565756,129.12541966123797,31710253,언양읍,울주군
35.56666603775158,129.11471306482593,31710253,언양읍,울주군
35.562230805654664,129.1277845731556,31710253,언양읍,울주군
35.57787409395637,129.18225998669638,31710253,언양읍,울주군
35.58515425639225,129.15865425645202,31710253,언양읍,울주군
35.54793098349755,129.18074808175913,31710253,언양읍,울주군
35.41718838618743,129.2558138786041,31710256,온양읍,울주군
35.39423176450449,129.29192477714244,31710256,온양읍,울주군
35.40445734008211,129.2800641867507,31710256,온양읍,울주군
35.45049324105504,129.28587779501183,31710256,온양읍,울주군
35.42031525303477,129.27851727958787,31710256,온양읍,울주군
35.41888528061726,129.29856984342229,31710256,온양읍,울주군
35.44237537994796,129.24550282214818,31710256,온양읍,울주군
35.42859014587008,129.2170719649613,31710256,온양읍,울주군
35.42497809382521,129.24401754247492,31710256,온양읍,울주군
35.39862919599466,129.24066340059343,31710256,온양읍,울주군
35.43901524356092,129.27067988687514,31710256,온양읍,울주군
35.597028251995404,129.2466005615528,31710259,범서읍,울주군
35.580087104882956,129.20503057093234,31710259,범서읍,울주군
35.55433490797251,129.21975050391313,31710259,범서읍,울주군
35.5758466326806,129.22215964533376,31710259,범서읍,울주군
